Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
120p,Traffic1,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.001_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.6887,0.12,0.8298,0.8501,0.0102,0.847,5
120p,Traffic1,K4,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.001_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.695,0.1228,0.8315,0.8265,0.0139,0.8351,5
120p,Traffic1,K4,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.001_\T0.7\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.7086,0.1281,0.874,0.8598,0.0101,0.8706,5
120p,Traffic1,K4,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.001_\T0.7\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.7224,0.1318,0.8719,0.8683,0.0085,0.8815,5
120p,Traffic1,K4,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.001_\T0.9\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.7393,0.1385,0.9188,0.8373,0.0136,0.8522,5
120p,Traffic1,K4,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.001_\T0.9\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.7417,0.1405,0.9293,0.8741,0.0091,0.8885,5
120p,Traffic1,K4,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.001_\T0.9\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.7591,0.1454,0.9432,0.8901,0.0079,0.913,5
120p,Traffic1,K4,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.5\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.7025,0.1263,0.8705,0.8052,0.0157,0.789,5
120p,Traffic1,K4,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.5\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.7366,0.14,0.9507,0.8683,0.0113,0.879,5
120p,Traffic1,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.7445,0.1419,0.9656,0.8822,0.0105,0.904,5
120p,Traffic1,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.7363,0.1379,0.9279,0.8398,0.0128,0.8519,5
120p,Traffic1,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.7\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.744,0.1419,0.9623,0.8791,0.0087,0.8879,5
120p,Traffic1,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.7\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.758,0.1454,0.9719,0.8941,0.0076,0.9083,5
120p,Traffic1,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.9\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.744,0.1411,0.9476,0.8667,0.0081,0.8609,5
120p,Traffic1,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.9\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.7462,0.1434,0.9659,0.8971,0.0061,0.9054,5
120p,Traffic1,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.01_\T0.9\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.7647,0.1486,0.9866,0.9142,0.0046,0.926,5
120p,Traffic1,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.5\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.7127,0.1324,0.8843,0.8522,0.0089,0.8402,5
120p,Traffic1,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.5\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.7299,0.1384,0.9306,0.8953,0.0049,0.907,5
120p,Traffic1,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.7409,0.1424,0.9455,0.9139,0.0036,0.9203,5
120p,Traffic1,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.7221,0.1373,0.9482,0.8697,0.0075,0.8625,5
120p,Traffic1,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.7\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.7386,0.1427,0.9667,0.9069,0.0044,0.9103,5
120p,Traffic1,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.7\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.7498,0.1468,0.9823,0.9265,0.0033,0.9403,5
120p,Traffic1,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.9\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic1\Traffic1-Mask.mp4,0.7241,0.1379,0.9502,0.8755,0.0067,0.8755,5
120p,Traffic1,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.9\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic1\Traffic1-Mask.mp4,0.7387,0.1426,0.9654,0.9078,0.0044,0.9147,5
120p,Traffic1,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic1\K4\A0.1_\T0.9\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic1\Traffic1-Mask.mp4,0.7482,0.1465,0.9795,0.9283,0.0032,0.9403,5
240p,Traffic1,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.5\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.6572,0.1089,0.8234,0.8487,0.0111,0.852,5
240p,Traffic1,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.5\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.6596,0.1103,0.8242,0.86,0.0091,0.8583,5
240p,Traffic1,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.6691,0.1129,0.8371,0.8645,0.009,0.8652,5
240p,Traffic1,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.6604,0.1098,0.824,0.8502,0.0109,0.8568,5
240p,Traffic1,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.7\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.6627,0.1111,0.8248,0.8615,0.0088,0.8604,5
240p,Traffic1,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.7\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.6724,0.1139,0.8378,0.8672,0.0086,0.8716,5
240p,Traffic1,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.9\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7016,0.1241,0.8724,0.8586,0.0106,0.8676,5
240p,Traffic1,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.9\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7027,0.1248,0.8801,0.8703,0.0085,0.8743,5
240p,Traffic1,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.001_\T0.9\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7132,0.1281,0.8865,0.8802,0.0081,0.8903,5
240p,Traffic1,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.5\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7189,0.1314,0.8975,0.8383,0.0121,0.8528,5
240p,Traffic1,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.5\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7323,0.1369,0.9014,0.867,0.0096,0.883,5
240p,Traffic1,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.739,0.1389,0.909,0.8762,0.0095,0.8993,5
240p,Traffic1,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7318,0.1364,0.9083,0.853,0.012,0.8757,5
240p,Traffic1,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.7\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7364,0.138,0.9097,0.8714,0.0088,0.8835,5
240p,Traffic1,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.7\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7436,0.1402,0.9175,0.8808,0.0087,0.8997,5
240p,Traffic1,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.9\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7481,0.1413,0.9299,0.8708,0.0086,0.8828,5
240p,Traffic1,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.9\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7461,0.141,0.9321,0.8857,0.0063,0.8902,5
240p,Traffic1,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.01_\T0.9\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7553,0.1439,0.941,0.8957,0.0062,0.9064,5
240p,Traffic1,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.5\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7114,0.1293,0.8601,0.8518,0.0095,0.8578,5
240p,Traffic1,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.5\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.73,0.1362,0.9199,0.8863,0.0056,0.8892,5
240p,Traffic1,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7407,0.1396,0.9272,0.8987,0.005,0.9074,5
240p,Traffic1,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.728,0.1353,0.929,0.8726,0.0068,0.8664,5
240p,Traffic1,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.7\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7385,0.1395,0.946,0.8984,0.0044,0.8937,5
240p,Traffic1,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.7\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7493,0.143,0.9584,0.9119,0.0038,0.913,5
240p,Traffic1,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.9\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7343,0.1391,0.9353,0.8899,0.0055,0.8865,5
240p,Traffic1,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.9\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7398,0.1411,0.9442,0.909,0.0035,0.9031,5
240p,Traffic1,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K2\A0.1_\T0.9\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7495,0.1441,0.9636,0.9251,0.0026,0.9226,5
240p,Traffic1,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.5\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.691,0.1204,0.8381,0.8517,0.0103,0.852,5
240p,Traffic1,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.5\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.6917,0.1207,0.8393,0.8647,0.0083,0.8586,5
240p,Traffic1,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7026,0.1244,0.8506,0.8701,0.0081,0.8658,5
240p,Traffic1,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7173,0.1299,0.8634,0.8573,0.0099,0.8707,5
240p,Traffic1,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.7\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7149,0.1291,0.8779,0.8705,0.0078,0.8766,5
240p,Traffic1,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.7\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7262,0.1328,0.8825,0.8773,0.0075,0.89,5
240p,Traffic1,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.9\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7502,0.1419,0.9352,0.8675,0.0096,0.8805,5
240p,Traffic1,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.9\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7437,0.14,0.926,0.8791,0.0075,0.8862,5
240p,Traffic1,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.001_\T0.9\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7567,0.1442,0.9415,0.8901,0.0072,0.9039,5
240p,Traffic1,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.01_\T0.5\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7232,0.133,0.9124,0.8416,0.0119,0.8538,5
240p,Traffic1,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.01_\T0.5\M4\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic1\Traffic1-Mask.mp4,0.7357,0.1381,0.918,0.8713,0.0093,0.8844,5
240p,Traffic1,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.01_\T0.5\M5\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic1\Traffic1-Mask.mp4,0.7428,0.1403,0.9259,0.8805,0.0092,0.9007,5
240p,Traffic1,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic1\K3\A0.01_\T0.7\M3\Traffic1-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic1\Traffic1-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic1\Traffic1-Mask.mp4,0.7408,0.1391,0.9244,0.8609,0.0104,0.8781,5
