Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
240p,Traffic5,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9451,0.0045,0.9562,0.8473,0.0007,0.8454,250
240p,Traffic5,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9514,0.0044,0.9627,0.8508,0.0007,0.8487,250
240p,Traffic5,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8859,0.0085,0.9033,0.8046,0.0039,0.8078,250
240p,Traffic5,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9297,0.0057,0.9419,0.8403,0.002,0.8413,250
240p,Traffic5,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9425,0.0056,0.9539,0.8475,0.002,0.8477,250
240p,Traffic5,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9144,0.0068,0.9293,0.8307,0.0024,0.8313,250
240p,Traffic5,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9455,0.0051,0.9559,0.8549,0.0014,0.8538,250
240p,Traffic5,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9586,0.005,0.9677,0.8621,0.0014,0.8606,250
240p,Traffic5,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9419,0.0047,0.9541,0.8581,0.0007,0.8549,250
240p,Traffic5,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9624,0.0041,0.9707,0.8718,0.0006,0.8675,250
240p,Traffic5,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9759,0.004,0.9824,0.8792,0.0006,0.8738,250
240p,Traffic5,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.695,0.0205,0.6166,0.6897,0.0075,0.6545,250
240p,Traffic5,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7463,0.0153,0.6851,0.7426,0.0042,0.7289,250
240p,Traffic5,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.747,0.0154,0.6874,0.7421,0.0042,0.732,250
240p,Traffic5,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7811,0.0224,0.8752,0.7361,0.0078,0.7764,250
240p,Traffic5,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8158,0.0168,0.891,0.7734,0.0043,0.7969,250
240p,Traffic5,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8168,0.0168,0.8934,0.7726,0.0043,0.7955,250
240p,Traffic5,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8612,0.0124,0.9025,0.7838,0.0041,0.7994,250
240p,Traffic5,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8866,0.0099,0.9197,0.8111,0.0024,0.8199,250
240p,Traffic5,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8875,0.0098,0.9207,0.8107,0.0024,0.8194,250
240p,Traffic5,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8666,0.0101,0.9083,0.774,0.0043,0.7939,250
240p,Traffic5,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9141,0.0074,0.9406,0.8242,0.0017,0.8299,250
240p,Traffic5,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9192,0.0074,0.9462,0.8273,0.0016,0.8347,250
240p,Traffic5,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9002,0.0073,0.9285,0.8002,0.0026,0.8118,250
240p,Traffic5,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9318,0.0057,0.95,0.8369,0.001,0.8398,250
240p,Traffic5,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9378,0.0057,0.9558,0.8401,0.001,0.8426,250
240p,Traffic5,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9367,0.0048,0.9525,0.8315,0.0011,0.8337,250
240p,Traffic5,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9538,0.0043,0.9642,0.8559,0.0006,0.8528,250
240p,Traffic5,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9636,0.0042,0.9724,0.8607,0.0006,0.8577,250
240p,Traffic5,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.888,0.0085,0.9062,0.8081,0.0038,0.8124,250
240p,Traffic5,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9315,0.0057,0.9435,0.843,0.0019,0.8446,250
240p,Traffic5,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9445,0.0056,0.9554,0.8503,0.0019,0.8508,250
240p,Traffic5,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9159,0.0068,0.9314,0.8343,0.0023,0.8359,250
240p,Traffic5,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9469,0.005,0.9572,0.8577,0.0013,0.8569,250
240p,Traffic5,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9602,0.0049,0.9689,0.8651,0.0013,0.8632,250
240p,Traffic5,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9435,0.0046,0.9551,0.8606,0.0006,0.8573,250
240p,Traffic5,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9631,0.004,0.9716,0.8729,0.0006,0.868,250
240p,Traffic5,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9766,0.0039,0.9829,0.8804,0.0006,0.8747,250
240p,Traffic5,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7007,0.022,0.6189,0.6927,0.0079,0.6553,250
240p,Traffic5,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7505,0.0163,0.689,0.7448,0.0045,0.73,250
240p,Traffic5,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7512,0.0163,0.6899,0.7445,0.0044,0.7333,250
240p,Traffic5,K4,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7888,0.0233,0.8843,0.7405,0.0081,0.7824,250
240p,Traffic5,K4,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8227,0.0175,0.8979,0.7777,0.0045,0.8015,250
240p,Traffic5,K4,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8237,0.0175,0.9,0.7771,0.0045,0.8009,250
240p,Traffic5,K4,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.871,0.0124,0.9114,0.7895,0.0041,0.8053,250
240p,Traffic5,K4,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.8957,0.0099,0.9281,0.8166,0.0024,0.8258,250
240p,Traffic5,K4,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.001_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.8966,0.0098,0.9285,0.8166,0.0024,0.8261,250
240p,Traffic5,K4,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8731,0.01,0.9133,0.7773,0.0042,0.7968,250
240p,Traffic5,K4,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9192,0.0072,0.9446,0.827,0.0016,0.8333,250
240p,Traffic5,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9254,0.0072,0.9506,0.8307,0.0016,0.8376,250
240p,Traffic5,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9071,0.0071,0.9337,0.8042,0.0025,0.8153,250
240p,Traffic5,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9371,0.0055,0.9544,0.8406,0.001,0.8431,250
240p,Traffic5,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.945,0.0055,0.9617,0.8446,0.001,0.8472,250
240p,Traffic5,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9411,0.0046,0.9555,0.8367,0.001,0.8387,250
240p,Traffic5,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9572,0.0041,0.9673,0.8601,0.0005,0.8569,250
240p,Traffic5,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9691,0.004,0.9767,0.8658,0.0005,0.8623,250
240p,Traffic5,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.8887,0.0085,0.9081,0.8099,0.0037,0.8141,250
240p,Traffic5,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9323,0.0057,0.9444,0.8443,0.0019,0.8452,250
240p,Traffic5,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9453,0.0055,0.956,0.8517,0.0019,0.8515,250
240p,Traffic5,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9162,0.0068,0.9317,0.836,0.0023,0.8373,250
240p,Traffic5,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9474,0.005,0.9579,0.8588,0.0013,0.8581,250
240p,Traffic5,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9606,0.0049,0.9693,0.8663,0.0013,0.8649,250
240p,Traffic5,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.9442,0.0046,0.9558,0.8618,0.0006,0.8585,250
240p,Traffic5,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.9634,0.004,0.9719,0.8733,0.0006,0.8684,250
240p,Traffic5,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K4\A0.1_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.9768,0.0039,0.9831,0.8809,0.0006,0.8752,250
