Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
120p,Traffic2,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K2\A0.1_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8788,0.0167,0.9,0.8815,0.0029,0.8813,250
120p,Traffic2,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K2\A0.1_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.9041,0.0144,0.927,0.9198,0.0029,0.9241,250
120p,Traffic2,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.5\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.3367,0.0437,0.2928,0.3133,0.0419,0.2836,250
120p,Traffic2,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.5\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.5542,0.0378,0.6104,0.546,0.0408,0.6064,250
120p,Traffic2,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.5\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.561,0.0393,0.6241,0.5507,0.0415,0.6095,250
120p,Traffic2,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.7\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.4792,0.0787,0.4478,0.4351,0.0678,0.3929,250
120p,Traffic2,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.7\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.6336,0.05,0.6418,0.6205,0.0514,0.6321,250
120p,Traffic2,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.7\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.6434,0.0519,0.6504,0.6318,0.0538,0.6456,250
120p,Traffic2,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.9\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.6688,0.0675,0.7494,0.5954,0.0571,0.6854,250
120p,Traffic2,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.7606,0.0358,0.7984,0.7382,0.0371,0.7749,250
120p,Traffic2,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.001_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.7767,0.0373,0.8122,0.757,0.0402,0.7967,250
120p,Traffic2,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.5\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.7561,0.0408,0.8276,0.664,0.038,0.7349,250
120p,Traffic2,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.5\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8187,0.0246,0.8567,0.7866,0.0285,0.8281,250
120p,Traffic2,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.5\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8392,0.0261,0.883,0.8103,0.0308,0.8543,250
120p,Traffic2,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.7\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.81,0.0268,0.8565,0.7083,0.0265,0.7558,250
120p,Traffic2,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.7\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8459,0.017,0.872,0.8122,0.0196,0.8413,250
120p,Traffic2,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.7\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8706,0.0174,0.9023,0.8376,0.0213,0.8657,250
120p,Traffic2,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.9\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.8599,0.0191,0.8868,0.7614,0.011,0.7736,250
120p,Traffic2,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.874,0.0135,0.8913,0.8509,0.0071,0.8567,250
120p,Traffic2,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.01_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.9045,0.0122,0.9247,0.8795,0.0075,0.8871,250
120p,Traffic2,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.5\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.7807,0.0321,0.8287,0.7187,0.0154,0.7389,250
120p,Traffic2,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.5\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8388,0.024,0.8787,0.8343,0.0116,0.8518,250
120p,Traffic2,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.5\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8606,0.0219,0.8992,0.8657,0.0121,0.8868,250
120p,Traffic2,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.7\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.8165,0.0242,0.8445,0.7565,0.0078,0.7658,250
120p,Traffic2,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.7\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8638,0.0195,0.8915,0.8631,0.0063,0.8717,250
120p,Traffic2,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.7\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8879,0.0171,0.917,0.8992,0.0064,0.9083,250
120p,Traffic2,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.9\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.8436,0.021,0.8646,0.7878,0.0038,0.7895,250
120p,Traffic2,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8799,0.0164,0.9002,0.8842,0.0025,0.8862,250
120p,Traffic2,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K3\A0.1_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.9055,0.0141,0.9276,0.9237,0.0025,0.9271,250
120p,Traffic2,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.5\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.3693,0.0471,0.3064,0.3433,0.0446,0.3047,250
120p,Traffic2,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.5\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.572,0.0361,0.6143,0.5625,0.0392,0.6072,250
120p,Traffic2,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.5\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.5794,0.0375,0.6241,0.5686,0.0399,0.6105,250
120p,Traffic2,K4,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.7\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.5313,0.082,0.6224,0.4799,0.0693,0.5613,250
120p,Traffic2,K4,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.7\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.6661,0.0493,0.7282,0.6496,0.0502,0.7022,250
120p,Traffic2,K4,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.7\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.6772,0.0512,0.734,0.663,0.0534,0.7153,250
120p,Traffic2,K4,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.9\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.7338,0.0524,0.8125,0.6498,0.0454,0.7286,250
120p,Traffic2,K4,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8014,0.0266,0.8315,0.7758,0.0287,0.8113,250
120p,Traffic2,K4,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.001_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8223,0.0276,0.8609,0.7975,0.0315,0.836,250
120p,Traffic2,K4,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.5\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.7766,0.0362,0.8357,0.6785,0.0346,0.743,250
120p,Traffic2,K4,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.5\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8329,0.0216,0.8661,0.7981,0.0256,0.8355,250
120p,Traffic2,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.5\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8555,0.0228,0.8973,0.8231,0.0276,0.8621,250
120p,Traffic2,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.7\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.8263,0.0253,0.8667,0.7207,0.023,0.7599,250
120p,Traffic2,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.7\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8568,0.0164,0.8809,0.8237,0.0164,0.8474,250
120p,Traffic2,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.7\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.884,0.016,0.9117,0.8504,0.0178,0.8751,250
120p,Traffic2,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.9\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.8686,0.0203,0.897,0.7722,0.0089,0.7817,250
120p,Traffic2,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8808,0.0143,0.8983,0.8625,0.0042,0.8677,250
120p,Traffic2,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.01_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.9134,0.0127,0.934,0.8944,0.0043,0.9013,250
120p,Traffic2,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.5\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.7814,0.0322,0.8287,0.7236,0.0152,0.7421,250
120p,Traffic2,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.5\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8417,0.0242,0.8803,0.8404,0.0114,0.8558,250
120p,Traffic2,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.5\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8637,0.0221,0.9034,0.8745,0.0118,0.8951,250
120p,Traffic2,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.7\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.8167,0.0243,0.8467,0.7617,0.0076,0.7721,250
120p,Traffic2,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.7\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.865,0.0195,0.894,0.868,0.006,0.8749,250
120p,Traffic2,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.7\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.8893,0.0171,0.9185,0.9062,0.0061,0.916,250
120p,Traffic2,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.9\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic2\Traffic2-Mask.mp4,0.8443,0.0209,0.865,0.7904,0.0036,0.7924,250
120p,Traffic2,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic2\Traffic2-Mask.mp4,0.8807,0.016,0.9018,0.8857,0.0021,0.8867,250
120p,Traffic2,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic2\K4\A0.1_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic2\Traffic2-Mask.mp4,0.9062,0.0137,0.9276,0.9259,0.0021,0.9275,250
240p,Traffic2,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.5\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic2\Traffic2-Mask.mp4,0.2244,0.0201,0.2749,0.2248,0.0234,0.2759,250
240p,Traffic2,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.5\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic2\Traffic2-Mask.mp4,0.4224,0.0373,0.4987,0.4136,0.0403,0.497,250
240p,Traffic2,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.5\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic2\Traffic2-Mask.mp4,0.4247,0.0383,0.5037,0.4138,0.0408,0.4965,250
240p,Traffic2,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.7\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic2\Traffic2-Mask.mp4,0.2619,0.0322,0.2768,0.2546,0.032,0.2778,250
240p,Traffic2,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.7\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic2\Traffic2-Mask.mp4,0.469,0.0546,0.5073,0.4503,0.0522,0.5025,250
240p,Traffic2,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.7\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic2\Traffic2-Mask.mp4,0.4714,0.0557,0.5123,0.4564,0.0559,0.505,250
240p,Traffic2,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.9\M3\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic2\Traffic2-Mask.mp4,0.4814,0.0605,0.5462,0.4122,0.0428,0.4671,250
240p,Traffic2,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.9\M4\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic2\Traffic2-Mask.mp4,0.6368,0.0532,0.6952,0.5832,0.0475,0.6486,250
240p,Traffic2,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic2\K2\A0.001_\T0.9\M5\Traffic2-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic2\Traffic2-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic2\Traffic2-Mask.mp4,0.6396,0.0544,0.6972,0.6076,0.0532,0.6763,250
